wavelet_mean,sample_entropy,shannon_entropy,rms
9.829154650198873e-06,0.867184250678679,0.6104700696749894,9.597263486179213e-06
9.289176209213862e-06,0.9063133903134721,0.6498168007411985,8.80174469021037e-06
9.704750365979017e-06,0.8846703174879172,0.6587977750804771,9.37758559585166e-06
1.003683009597046e-05,0.8926266285234016,0.6049355953946913,9.573439718016215e-06
9.897191443417737e-06,0.927911391748149,0.6265565342818703,9.287752836083428e-06
1.18756294283992e-05,0.7829439803033176,0.5648814645580625,1.12165465561865e-05
1.006160198857565e-05,0.8790635075831539,0.6416040367953278,9.609844822421881e-06
1.190517619941729e-05,0.7377419600967585,0.5913314678360934,1.158353707338953e-05
1.076728842290384e-05,0.8802226656075313,0.6412570383923987,1.017894718429796e-05
1.145333889748408e-05,0.8009055009768018,0.6057107164830806,1.106966085065682e-05
1.214698602774096e-05,0.7725632846759669,0.5806180662364315,1.147828103995954e-05
1.204691484908508e-05,0.7693433393442463,0.6194126341642145,1.126335977255888e-05
1.204009402249183e-05,0.7851718355136702,0.5940941460324095,1.135433349475413e-05
1.335381788282042e-05,0.7622403686236175,0.5820894959380589,1.209187127142972e-05
1.357786592837676e-05,0.7855556497247281,0.6186003143569998,1.216133385871768e-05
1.039279683611335e-05,0.9599195953589745,0.6928506451657978,9.07403817124076e-06
1.171965398463028e-05,0.9049573957857712,0.6882795407726143,1.029328969897154e-05
1.097102238196088e-05,0.9406810359063049,0.6995114715337135,9.744425567364824e-06
1.067948149792165e-05,0.9496976167714722,0.7059974446747764,9.438556508917086e-06
1.119503599639609e-05,0.9196678302740489,0.6929684781417877,9.917837037477357e-06
1.091729745108363e-05,0.9603231316919256,0.6910430801821773,9.536284659649198e-06
1.132747372154131e-05,0.8743176722067223,0.6993867682124458,1.035544946977836e-05
1.198538867683249e-05,0.8803594448523996,0.6991377253391244,1.060711136058924e-05
1.105671817701892e-05,0.9164218897833705,0.6910076946259323,9.940703377200493e-06
1.258241736891332e-05,0.8116096140872952,0.6948466971354454,1.173837897631518e-05
1.317397786083234e-05,0.3153189926480773,0.5130448380765428,2.148928683988585e-05
1.214964197824948e-05,0.2307365869652222,0.5001784783053751,2.180757780699698e-05
4.108318140621381e-06,1.363794809560854,0.8313581740482985,3.811735194087066e-06
4.086912256347074e-06,1.295702401361214,0.8068774014031384,3.863534054800458e-06
4.501842588260789e-06,1.218028478942851,0.8065532152904865,4.256275819915327e-06
4.755231993227628e-06,1.151503137366073,0.8019679856745622,4.732999882589197e-06
4.322023573582534e-06,1.335701703216611,0.8485188475083265,4.188684858026304e-06
4.399365679695909e-06,1.316792816494335,0.8469178934879161,4.226480587001565e-06
4.649748654565892e-06,1.276591955637081,0.8390065628909785,4.627720328448778e-06
8.545448387279812e-06,0.4510213538099945,0.4598199704797108,1.484401913332691e-05
9.765014878659174e-06,0.29599324357416,0.4274547175000047,1.615884474249739e-05
1.087185908399818e-05,0.3807855478899656,0.4946226926495267,1.442980039088414e-05
8.334642143976043e-06,0.3776805488802488,0.5247247432571167,1.373556688405842e-05
1.157475590296691e-05,0.2895937045106755,0.416007437248632,1.922559342447505e-05
1.100209689813586e-05,0.2426163665249662,0.423893828987993,2.00575402187784e-05
4.188228096788446e-06,1.19187711402651,0.7143121836755749,4.505377538656974e-06
7.9284592279665e-06,0.3049662359816822,0.45975698331316,1.520428395394669e-05
1.198185519788367e-05,0.3623593382433456,0.4811392943785779,1.72373001004899e-05
4.814709175829183e-06,1.050417582995622,0.681946387019354,5.610574594992847e-06
1.201448152520857e-05,0.164324609767762,0.3903221453876197,2.399824766471647e-05
3.363492334251701e-06,1.346089554863289,0.8121068193287302,3.559497855629351e-06
1.440473769632381e-05,0.1381106048645274,0.3968407652567472,2.590461998887931e-05
7.115173241553489e-06,0.7469227081701311,0.5953239690181302,9.217032503674082e-06
3.477530538223677e-06,1.391929433944007,0.833114621335168,3.488945774343503e-06
3.633230749082759e-06,1.251252432937152,0.7678962765545375,4.245101206278953e-06
1.249412239512384e-05,0.3549287777528067,0.4794136387541889,1.872449180895517e-05
8.483697762243179e-06,0.830010484796979,0.7163694712588385,9.967355288443246e-06
7.026715868297974e-06,0.977309860278346,0.7563788614003452,8.08304614395475e-06
6.500292812929146e-06,0.9910267678793102,0.7882582881218463,7.460359782631482e-06
1.3703126709351e-05,0.3571754825857167,0.508895763218002,2.020395558202163e-05
2.118322043075615e-05,0.158199851931945,0.6788205169563318,4.101102867910934e-05
1.240780611638433e-05,0.7101438926285278,0.7644019286098204,1.412411850815805e-05
8.381778453270213e-06,1.026253306019213,0.6397255303529119,1.000897490629733e-05
8.765187295276127e-06,0.5547231545126908,0.6321606548309813,1.308356295585235e-05
1.707669462712835e-05,0.3524456783798535,0.618202148570516,3.156530196399476e-05
7.778018918633052e-06,0.5927657260049533,0.7449243520479569,1.462016724962707e-05
1.979771586642498e-05,0.1410207493082493,0.544331333371267,4.653619776763364e-05
2.18294413009415e-05,0.1977199490266738,0.598877851484827,4.092340997881677e-05
6.517518786878906e-06,0.8879878748180217,0.4651992689264245,1.172962400005736e-05
4.913461639269411e-06,1.501998307594723,0.783035205370552,5.755416554542657e-06
1.056090626761181e-05,0.6191773439674207,0.6635059688134116,1.419554165644723e-05
1.442598062361273e-05,0.1974294288800888,0.6784114863375091,3.156273008896268e-05
4.520337017717956e-06,1.629573534439714,0.8236964163016725,5.118544123722274e-06
3.920264042885393e-06,1.793647014052265,0.8214249143982651,4.482210166915884e-06
4.270662029436444e-06,1.858772033359264,0.8417473154150554,4.678710355989248e-06
4.541324789884958e-06,1.410182344834205,0.8313257768640656,4.875981571217435e-06
4.726004008720923e-06,1.533270145217993,0.8142436549115246,5.360759708011914e-06
1.078672585909666e-05,0.5681843538874094,0.6922201294671613,1.890393766506666e-05
3.810747794251028e-05,0.1646889389164844,0.7440197830907435,6.214060208267037e-05
4.418000459783429e-05,0.1036742525291846,0.7337031199020615,6.966156492156605e-05
1.746053924278156e-05,0.4500972576757087,0.7105074006713921,2.308374060054228e-05
2.0755261921138e-05,0.3338356152442368,0.7733155543177298,3.308374913441366e-05
2.325849888071295e-05,0.3000560168410935,0.7491569120751396,4.091370119865418e-05
1.446110685366703e-05,0.4660592470615362,0.7506689153499283,2.026350191275707e-05
1.004448066079944e-05,0.825811419412955,0.5940917358368737,1.111040678079307e-05
5.563288262163896e-06,1.665669809032446,0.7576401712065103,5.975466889694907e-06
5.581752876228774e-06,1.535005829475339,0.8144926981770568,6.175356703230316e-06
4.263343093390416e-06,1.831107635964246,0.8121186709106483,4.837669770878411e-06
9.474498781444338e-06,0.6176753284578216,0.7186375967909518,2.190833395111926e-05
1.033470418859223e-05,0.4855009646692516,0.6942108210282844,2.240472792842009e-05
6.265097870517469e-06,1.095963550542264,0.5605918979339878,1.08076441530029e-05
4.947867488654843e-06,1.600238397130552,0.7760050179390121,5.526273280382196e-06
5.189322438271937e-06,1.44700040202117,0.7441916752483949,6.070796199282359e-06
4.644169209034076e-06,1.828938188598653,0.8189211994308472,5.073789182374048e-06
4.611729225837163e-06,1.806002410138113,0.7954278759177185,5.056661290750307e-06
6.58552827538359e-06,1.226434720912303,0.621617109216849,9.812553323309384e-06
5.360093306822001e-06,1.337248356672582,0.6108983964801681,8.053277501074881e-06
4.462758284382747e-06,1.685571850933687,0.7973417924506185,4.653694609844983e-06
4.555577428506992e-06,1.653269626118195,0.7726343601914136,4.806283491993815e-06
5.060797125590704e-06,1.494657700202087,0.6942926361328002,4.8346563886381e-06
5.025554011956956e-06,1.486088590527684,0.8281707500480319,4.927897619312722e-06
4.92780194165322e-06,1.518402713499538,0.8713974935132994,4.785288564395417e-06
5.573528855162136e-06,1.487685868457374,0.8544171137053342,5.496094459700424e-06
5.714188375639402e-06,1.401843503381657,0.7490658681408677,5.423498239033863e-06
7.917608168719462e-06,0.8260086273784851,0.5133987581139553,1.238203323210181e-05
6.774280571799852e-06,1.486527548770407,0.8381716831059964,6.639505263587334e-06
7.629289948508661e-06,1.381797968423658,0.7415678327226481,7.47061951457171e-06
8.036228696563549e-06,1.289659387534758,0.7058730677801153,7.87030399854926e-06
7.630751207068257e-06,1.272776030957632,0.7311848317288749,7.547644431641929e-06
8.234460273006269e-06,1.298822044073628,0.7205365815952762,7.893878936528794e-06
9.000905826607125e-06,1.361367146382285,0.7270278634343164,8.252287956294145e-06
8.841867492485614e-06,1.419332397366353,0.7815511212609185,7.831196081363464e-06
8.883599904043731e-06,1.389367430409127,0.7957319257072203,7.817990217057478e-06
9.291803580337419e-06,1.386192952633188,0.7810444300558991,8.106602893456966e-06
1.046969041195974e-05,1.215779609737613,0.7425326097734308,9.250455601670068e-06
1.030481381385199e-05,1.191093636710356,0.7431541181532637,9.26729510379888e-06
1.015278034484382e-05,1.287601769083454,0.7635174689294033,8.885502585616593e-06
9.802835898281669e-06,1.348056527809689,0.7642989795006974,8.465804137875548e-06
1.08539135807249e-05,1.26189274722203,0.7494162606011554,9.351872489352393e-06
1.204500715111097e-05,1.095220028851896,0.6982684131230305,1.037650020764261e-05
1.09604773786063e-05,1.267027549990795,0.7416830446183509,9.370392343916175e-06
1.12880859085022e-05,1.241371209898198,0.7393155213696557,9.833495818282265e-06
1.246613028132213e-05,1.150405505924865,0.6973258895915624,1.086789525048516e-05
1.358473567679179e-05,1.065057464625904,0.6954989634965909,1.19381988825877e-05
1.23831169279856e-05,1.141367514007928,0.7227479447623042,1.068310051263148e-05
1.332119617660463e-05,1.133307823290472,0.7070110452596929,1.125659746996663e-05
1.494617312049175e-05,0.8682104312897791,0.7466585484497594,1.530539331258678e-05
1.231760593203442e-05,1.153795385134797,0.7076117098485283,1.059941917699183e-05
1.376536455265176e-05,1.058609787489767,0.6798858608930504,1.175693302005461e-05
1.382357589125578e-05,1.062269139734063,0.6840520494841349,1.197762731795928e-05
1.436524301901338e-05,1.046849400986452,0.6776713167822024,1.224658813438961e-05
1.654721448765672e-05,0.7043365918844886,0.6708498754962383,2.033383128963415e-05
1.721276997695603e-05,0.7149724359215062,0.6874035963041547,2.06446906421993e-05
1.418126203201369e-05,1.061245289247858,0.6780173489966663,1.206676517637021e-05
1.494007236858496e-05,1.034610669429031,0.6892930482088536,1.290615875845822e-05
1.613580521254588e-05,0.9791724370851093,0.6651383468628399,1.389048754749658e-05
1.375825781219238e-05,1.107405442225166,0.688296397090333,1.191983938661359e-05
1.409699003344862e-05,1.082721649417373,0.6937267359232508,1.233556199162591e-05
1.524050138008177e-05,1.007415990352703,0.6747968234567695,1.338851002498039e-05
1.54433539517132e-05,1.023739555941839,0.6886820526864064,1.313619261312417e-05
1.493001167138298e-05,1.035756187742072,0.6733545041812394,1.294852185339359e-05
1.48084513629463e-05,1.045726165589756,0.6707440202344274,1.275425364712603e-05
1.44110430717983e-05,1.062196883430222,0.6836776297579553,1.235001602220626e-05
1.498004254464211e-05,1.032665710598626,0.6862021303442185,1.272002535952621e-05
1.435068209507019e-05,1.0844130518839,0.6885669895590247,1.215727475659205e-05
1.578916119124952e-05,1.006725192766171,0.6715611389808273,1.363939689290809e-05
1.610750753556376e-05,0.9841898219323643,0.6576485176620389,1.405020840222697e-05
1.544442910956543e-05,1.022096440697098,0.673758797015024,1.331871287975735e-05
1.409920513364896e-05,1.092065645482051,0.692879029016231,1.209055939302304e-05
1.497028287792527e-05,1.053110539045572,0.6835476752134484,1.270404322855046e-05
1.659811519640706e-05,0.9539839957441753,0.6619072216757239,1.432744710116943e-05
1.641566862864873e-05,0.9908179369513738,0.6713581539178205,1.406766775606327e-05
1.703389951403114e-05,0.9218764072356925,0.6558717565500586,1.500551300955963e-05
1.546162996719326e-05,0.9690627441371422,0.6695423303306989,1.35178285248028e-05
1.510901938432424e-05,1.030942740021358,0.681301701252183,1.298410546956539e-05
1.535282194448896e-05,1.004382518174283,0.6751293373053738,1.340749615873398e-05
1.503111776936242e-05,1.015878261642327,0.6740068030005639,1.299205034704197e-05
1.539795579921112e-05,0.9585784472699926,0.6674160988429004,1.329019986448601e-05
1.771835520418634e-05,0.8967219429607192,0.6509590786687115,1.520179796723535e-05
1.531812432211971e-05,0.996035729154692,0.6830132986958248,1.299033551907293e-05
1.61445200452475e-05,0.9388975512395751,0.6681857610702108,1.415924565972444e-05
1.472864968718222e-05,1.009245079321847,0.686248387226678,1.274502818667218e-05
1.469485826956484e-05,1.020952010288256,0.6736736621332073,1.269226159356909e-05
2.509457892509778e-05,0.3840645574668645,0.7025487299185827,3.754057151787649e-05
1.096152124611636e-05,1.089903760832813,0.6693905197723488,9.749345878559242e-06
1.033885766348788e-05,1.148337480340009,0.6897467130279032,8.891055448824131e-06
9.305502257704837e-06,1.143782205652401,0.6900145703186713,8.308303431202415e-06
8.538329771100535e-06,1.169618654531215,0.7296282134841691,7.771775276301874e-06
9.552320108058673e-06,1.105741094936754,0.696592013066804,8.57186225744245e-06
8.458561979135829e-06,1.181697226031827,0.7470076368012497,7.67616522109518e-06
7.738707044119966e-06,1.344013608067289,0.8084742406959978,6.860229238903322e-06
8.825812041102315e-06,1.190864595549624,0.7255330761940634,8.017284057101052e-06
9.729592781651539e-06,1.169870053892407,0.7122845255896035,8.563627580419592e-06
1.092332506779787e-05,1.078739810458566,0.6889728315004338,1.022132615424266e-05
8.933660117774176e-06,1.225761777728424,0.7215589266620313,7.891430221189761e-06
8.616594834109459e-06,1.165767258991702,0.7114919049067048,7.74833390619671e-06
9.012515975646682e-06,1.093896343855453,0.6731274513753523,8.325625815493928e-06
7.654938559376465e-06,1.229702026452151,0.7056049052655351,7.032457160335206e-06
7.988187165899279e-06,1.095366229200987,0.6942983688911367,7.809740261462967e-06
7.078100001880251e-06,1.282056858263872,0.764190704164562,6.366806035321696e-06
7.423021277047347e-06,1.20717083680218,0.7491927861743328,6.900762118030936e-06
7.86503752739447e-06,1.122969290324867,0.6888628647450878,7.516964084067819e-06
8.923763936246941e-06,1.124504469288912,0.7329152794938019,8.261071223048548e-06
7.7876186838557e-06,1.108057635335051,0.739379204814185,7.433917418954981e-06
7.67158347121586e-06,1.12944185110152,0.7654219075430447,7.304825751599374e-06
7.552254117484547e-06,1.236802646433225,0.7836530569803926,7.058225653893441e-06
6.918938306448741e-06,1.258253920690236,0.7418357247972325,6.491612994406867e-06
7.402841205721985e-06,1.297756847935101,0.7600111412589892,6.981640225502036e-06
7.779316016317682e-06,1.189063980594096,0.7184325591230661,7.949574053535564e-06
9.077717098842163e-06,1.13854700927816,0.6885849638041124,8.690691508330953e-06
8.8298138070798e-06,1.004482030557805,0.642459653573532,8.35066901937895e-06
8.935248890121297e-06,1.090425854451878,0.655122153880263,8.242456406038319e-06
7.398039412646624e-06,1.186809110562859,0.6992898883704577,7.16603721555032e-06
8.022557368166348e-06,1.139032296145807,0.693692157081884,7.656362506336761e-06
7.877618699558695e-06,1.199532720604416,0.7103120214020028,7.232949401411143e-06
8.692237650539685e-06,1.100960806423222,0.6918434961219961,8.280378067726872e-06
1.03602668585472e-05,0.6291161853478004,0.493487592010054,1.583624624794419e-05
9.850026419307155e-06,0.904021656011168,0.5508464588356691,1.096173385097743e-05
8.665982058153657e-06,1.222734344598059,0.6938682842028827,7.670716061969787e-06
9.268578946336325e-06,1.174466813312228,0.6976532988478477,8.26752124078444e-06
8.519403796133768e-06,1.257389792111819,0.7189847906325108,7.438464627792116e-06
1.024912676931525e-05,1.144084005838424,0.6758107119045526,9.198490145281901e-06
1.145223445311701e-05,1.099214124430949,0.6824754040252765,1.039463684492494e-05
2.345820090315521e-05,0.2176747191974943,0.632553576540917,4.359204229582562e-05
8.41889419342996e-06,1.369341930218454,0.6865871998712388,8.12263946756726e-06
6.348109922044971e-06,1.550911575267252,0.7489121850991447,5.863990388283478e-06
6.496855207429322e-06,1.420586415840239,0.8008864244919125,5.838730164908374e-06
6.801832423042325e-06,1.288577765085341,0.7639179253136137,6.241098960490981e-06
7.513528135654972e-06,1.27380440717247,0.7643559833884706,6.796261828446886e-06
7.082156188243745e-06,1.245476414379783,0.7374781425103322,6.421430746616406e-06
7.84209868558321e-06,1.172341775035256,0.7236008858274934,7.191682906812963e-06
8.288374379898564e-06,1.133411946384377,0.7337380698619942,7.889241396522546e-06
7.499221625684232e-06,1.300487822010856,0.744145365423851,6.960474491990333e-06
7.367065446431334e-06,1.289696335065939,0.7901497363666299,6.638806886155492e-06
6.862949950267783e-06,1.335792860287684,0.7663631200893691,6.088028706350784e-06
8.47342865867693e-06,1.206625464933767,0.7172762657605859,7.659953376907069e-06
7.945011597291765e-06,1.193330518522667,0.714349317328894,7.279724590413442e-06
2.174540561982655e-05,0.18532247816467,0.6710994747158474,3.989434088991583e-05
3.066506705693699e-05,0.1167889224192751,0.6496684538445865,5.796968921281648e-05
4.378611978669407e-05,0.08051550798620913,0.5528268414335762,6.872032505628397e-05
2.662457141364565e-05,0.1216994324617815,0.5240619588528226,5.404567159951589e-05
6.464911971153316e-06,1.613142703061127,0.691623645914962,6.163183700126006e-06
7.383486014916879e-06,1.366305862035069,0.6626328834560185,7.244739731085101e-06
6.674496915257397e-06,1.438722496325235,0.6785442093566841,6.236474390383608e-06
6.579641097401005e-06,1.275632534007808,0.7236277887586791,6.095522278716347e-06
6.305911373370406e-06,1.327177168884302,0.7663718194888922,6.017603459459474e-06
6.172607027395645e-06,1.340169632176616,0.7585530780637535,5.635484809046056e-06
1.234315821421521e-05,0.3161089255868035,0.7017082763336838,2.179285082256313e-05
3.011026678883075e-05,0.194631445683817,0.8300011062335891,4.715011152240377e-05
1.092474641412493e-05,0.9959227962342521,0.74433139898707,1.233041904050437e-05
1.063207288480444e-05,0.8060993268169877,0.7783603534437181,1.219213760496003e-05
1.047854002177017e-05,0.7563300134927384,0.8469778985042945,1.200920030705478e-05
1.069055771477529e-05,0.6629777454590159,0.7802492719073415,1.22665951992599e-05
1.07996341536978e-05,0.7212830036699872,0.8147084734356943,1.231400016279178e-05
1.085993142369283e-05,0.6846664508681717,0.7993027386022685,1.226910993084989e-05
1.037870370673205e-05,0.7407968058107706,0.8031486515378997,1.184943783811811e-05
1.117318273313499e-05,0.7144269208783327,0.7850979031616802,1.235877451564829e-05
1.176386556652625e-05,0.6692766134493766,0.7421915294975684,1.302607195522856e-05
1.116693861736603e-05,0.7484736045096996,0.7789975320132414,1.253170426176361e-05
1.122152965495829e-05,0.7422324420139431,0.7544530536090459,1.216724125812538e-05
1.195255660990694e-05,0.7286377658708991,0.7776243356968442,1.271836789243375e-05
1.277495141440112e-05,0.7003830308040306,0.6962069429009569,1.365421222635381e-05
1.152253766557488e-05,0.8136067204087889,0.775013263102901,1.249040883762496e-05
1.191133796200224e-05,0.7102717297043717,0.6975091402024544,1.261636533561766e-05
1.2697837051319e-05,0.7451817695857591,0.7170797034006323,1.316916721977051e-05
1.218548906248302e-05,0.7564221080689233,0.7276684778442413,1.291237319682959e-05
1.284829771621993e-05,0.755017463087111,0.6900343258036105,1.338710305759924e-05
1.384524173441646e-05,0.7655365442333638,0.7210215508615888,1.390124952041245e-05
1.292520249182807e-05,0.7618477859767405,0.7240689926571954,1.330468117632702e-05
1.186388214044703e-05,0.7572646992932521,0.7135263841158684,1.284647179188349e-05
1.285475190567881e-05,0.773980464868385,0.7328395216734599,1.321430254884083e-05
1.246814795902936e-05,0.7666063408454674,0.6996762562152503,1.292135212547609e-05
1.230471005859966e-05,0.7863850669683511,0.7241275834009608,1.294929791890356e-05
1.258623235363157e-05,0.757340492462115,0.711831603732235,1.318943829125501e-05
1.339920815521335e-05,0.784091061124794,0.6798539434480958,1.377649786591617e-05
1.575535721865999e-05,0.7468552518797703,0.6586488783789616,1.539606607574466e-05
1.411823985580501e-05,0.6647569240920351,0.6822990738451545,1.459368657632921e-05
1.307841937408697e-05,0.7363657864300074,0.6796181458265989,1.347545172778862e-05
1.225486533311091e-05,0.7253476695968109,0.7110434965337619,1.290639719487749e-05
1.305806620523369e-05,0.6916889863673265,0.6972587589682961,1.357696048137101e-05
1.184609729108038e-05,0.760982007872674,0.7337437737513043,1.274763657244439e-05
1.287126962501e-05,0.7654761435775702,0.7397007379977951,1.320209139292311e-05
1.124710155322858e-05,0.7795403092424358,0.7749576808379198,1.233427240587121e-05
1.237954340364493e-05,0.7590125412024369,0.7497812472188009,1.296264384403847e-05
1.37271869389189e-05,0.8117220383463525,0.7095524457601993,1.363225719980874e-05
1.497244010347944e-05,0.809211448654692,0.7010712497180908,1.439870448120612e-05
1.503350435513279e-05,0.7262857097259727,0.6852937824642837,1.441643460351535e-05
1.450651646274254e-05,0.8232797396840364,0.7073333037777475,1.403838447670014e-05
1.568830448332041e-05,0.8030100076281654,0.6790804949902538,1.466236688590098e-05
1.592856526165597e-05,0.7958991478760694,0.680896204125351,1.488241452668905e-05
1.502394379337055e-05,0.885368485920675,0.7145668063865169,1.429122726707538e-05
1.612219965006582e-05,0.7810747972127717,0.6785926669836231,1.49917579392231e-05
1.591730398174273e-05,0.7318841602887608,0.6634997861067566,1.497578855322965e-05
1.577870652071281e-05,0.7711950264806399,0.6765979662527721,1.459830371112348e-05
1.57722516990784e-05,0.8267384889732975,0.7033510486661991,1.460683192316166e-05
1.678289233842923e-05,0.8025923101106527,0.6821182255033422,1.540131868656596e-05
1.80386440153044e-05,0.7975449187742687,0.657811756486033,1.601263149619619e-05
1.860699979566106e-05,0.7825861056478646,0.6503194026688197,1.641288921164206e-05
1.768155956303115e-05,0.7924521033839061,0.6610419204174371,1.555866322566343e-05
1.746929747806356e-05,0.8083008495931304,0.6756365494723116,1.581421156366672e-05
1.787833203752371e-05,0.8185703819759574,0.6602597082398314,1.589068781986867e-05
1.929816262856516e-05,0.7512861664279464,0.6430310845939667,1.689252812928995e-05
1.875429900529865e-05,0.770061382136783,0.6591064198668631,1.673866046637346e-05
1.929871584367789e-05,0.7653606562331529,0.6444982324546167,1.698935421792028e-05
1.826377850248211e-05,0.8161213223748723,0.6594754306059857,1.604095972681869e-05
1.888291554957004e-05,0.7695755557481491,0.6470559402071575,1.663910514356353e-05
1.903205278765803e-05,0.8075936979136467,0.6573024567122662,1.660763313805085e-05
1.882762504157453e-05,0.7961098804144788,0.6607324793939223,1.671139943964116e-05
1.851501864104951e-05,0.7924254961227227,0.6651273440201161,1.642243496163215e-05
1.880154025211674e-05,0.7708719751963021,0.6556279103857313,1.693465031475614e-05
1.848428282120654e-05,0.8105542756108359,0.6467499252221158,1.623831684729041e-05
1.8465150765873e-05,0.8274291485065971,0.6649270737657691,1.616111055222477e-05
1.870767788808328e-05,0.7967150439786373,0.6404926113579492,1.63775531754046e-05
1.895461350715623e-05,0.733854000606199,0.6960420858107477,1.769316473191618e-05
1.878082110971733e-05,0.7925348753297631,0.6438791108035307,1.655076177882034e-05
1.871800885208981e-05,0.7966548414336712,0.647624374350926,1.639370461108998e-05
1.967562981185829e-05,0.7569296673450471,0.6407281357276806,1.711264054568797e-05
1.87480964500312e-05,0.7751149677317671,0.653291053151928,1.68726027404826e-05
1.911367783705135e-05,0.7854778048651843,0.6552966114611366,1.67032615612313e-05
1.831201134100324e-05,0.8064392845443392,0.659279558339429,1.606116362452642e-05
1.794283557133764e-05,0.8409331565962027,0.6547991794975802,1.601575221898732e-05
1.878874876180584e-05,0.8050009628516468,0.6518175203602556,1.645788414815958e-05
1.905134463260504e-05,0.772125177354922,0.6440846039409602,1.659356229717572e-05
1.897371080979155e-05,0.7842234482356832,0.6455529600000823,1.685056078200993e-05
4.813922397967131e-05,0.2178820352440343,0.6710738556015602,6.498443563534823e-05
6.260655385254415e-05,0.06111833155516605,0.6277534750433877,8.705170057119584e-05
3.389177897827166e-05,0.1162419980204098,0.69406106552338,5.477726698719283e-05
1.422356701729874e-05,0.4966613060684123,0.8294578784903766,1.857449087981145e-05
1.13032799677468e-05,0.6930375605419402,0.7802115625786022,1.262310617143849e-05
1.131904899163285e-05,0.6948461508335676,0.8002261833796677,1.251814159901578e-05
1.224899479248393e-05,0.7713652823507254,0.7954532397067802,1.301030443375002e-05
1.150510499616145e-05,0.6871561093160481,0.713974461925202,1.278628111533625e-05
1.006819553680525e-05,0.6886972205014649,0.8107172261643837,1.190826591712503e-05
9.656397835097543e-06,0.6790426815704032,0.8178484093975155,1.186515748426919e-05
9.720562983126618e-06,0.6245693848965008,0.7618631820002512,1.196127097962471e-05
1.006170413826335e-05,0.6248871921268052,0.7625691938740444,1.196683672655884e-05
9.969816150585412e-06,0.7051067755920768,0.8048164387138591,1.188056200273228e-05
9.493675617321044e-06,0.6274667977667194,0.8118542222052065,1.169254139869537e-05
1.680239260849883e-05,0.1310271351740853,0.7293408659333305,3.187976649106776e-05
3.578729692267653e-05,0.0269631997712616,0.7575879706827603,6.014301599708105e-05
1.975903211996934e-05,0.07378626408343053,0.8063451072398694,3.631210056147054e-05
1.303417052155009e-05,0.2354454099131352,0.8447086884637871,2.288756749727197e-05
1.423975378450101e-05,0.2337496765757965,0.9503132544029029,2.248874062935614e-05
1.799124355047719e-05,0.1138813372181088,0.9250286980252662,3.065446230957492e-05
1.326622674008691e-05,0.2488835480364802,0.8362437753953958,2.10225953437947e-05
1.165053086788035e-05,0.3082658385741974,0.9369428539880237,1.720761554977136e-05
1.55055190826133e-05,0.1380651635010914,0.9052536251183435,2.795908434970373e-05
1.636968532428176e-05,0.1444086543439687,0.9168553352058688,2.830404595854468e-05
1.626099795605663e-05,0.1321008423003848,0.8498334754019236,2.819772844412421e-05
1.276639962306161e-05,0.2411234179286627,0.9167727877307067,2.122485665108591e-05
8.993283306647244e-06,0.5919958017223681,0.8207572547310704,1.132747942719826e-05
9.110309262937471e-06,0.6515438537062485,0.842471872140442,1.145914368373514e-05
1.095856149594596e-05,0.4694183682809416,0.7572765105960721,1.261565016896017e-05
1.142906590465171e-05,0.4820618668285996,0.8107980729234477,1.294744234665369e-05
1.186487933979358e-05,0.4080803493607426,0.8831920466384063,1.527121094762152e-05
9.792827945984476e-06,0.5771812633578508,0.9368259669092468,1.277240066553456e-05
1.179465274969482e-05,0.4053132138097473,0.8731858849649272,1.517662871454646e-05
1.878212275633924e-05,0.1335593147231098,0.8068124937958883,2.900332798363814e-05
1.97442878919182e-05,0.0900202981907776,0.785904371399448,3.244549301178164e-05
4.09318194707903e-05,0.02572229098397818,0.7712029659222847,6.327041155240425e-05
3.3941729457021e-05,0.03818946572333807,0.798948541975058,5.348557094090092e-05
3.915287683376544e-05,0.01749190956037045,0.7591080167106983,6.20975067419002e-05
3.907721833159262e-05,0.01663197260898903,0.7631566084321387,6.150009260789275e-05
3.665897847099357e-05,0.01553316667148739,0.7591680597361434,5.947177290696704e-05
4.490068006469228e-05,0.00788215879576192,0.8207042754355853,7.139404417159103e-05
4.30548887235816e-05,0.01006770096702595,0.7676104607122122,6.88230129955151e-05
4.709819756276074e-05,0.009382516332533815,0.7350265046236769,7.386426438189532e-05
5.580560575082648e-05,0.006030872013532466,0.7545451298221731,8.724119235681502e-05
4.84638733266025e-05,0.005963579194557546,0.7817595930195164,7.844610944876158e-05
5.015726048757711e-05,0.00938810531571626,0.804218848005362,8.120077433930104e-05
4.937399054685787e-05,0.007892208729940493,0.7809144225160687,7.781908668516125e-05
5.285350247381407e-05,0.007178796500864506,0.7777118700009616,8.281452936235007e-05
5.289186166697736e-05,0.005502029631946185,0.7387641240157615,8.083645685599287e-05
5.405209606568614e-05,0.02347890492420227,0.735089769783698,8.531882396540941e-05
8.335169971646433e-06,0.9316944972312806,0.5491005167471368,1.191420493796195e-05
4.673249845218606e-06,1.565894507453479,0.7718396384029255,4.378064925790159e-06
5.811719391074521e-06,0.7614245748449701,0.8040023459438628,1.137306366975505e-05
4.987481330657947e-06,1.434526461385571,0.7497211927447922,4.561737905154307e-06
5.028351261699346e-06,1.422238613229608,0.8376376198842116,4.914646443280693e-06
